House to Lot Ratio (Bottom),House to Lot Ratio (Top),Acres (Bottom),Acres (Top),VDL Sale Price (Bottom),VDL Sale Price (Top),Records Used,R^2 Test,MSE Test
0.01,0.1,0.01,0.05,0.1,0.01,15540,0.8205108136563881,16.39823676985461
0.01,0.1,0.01,0.05,0.1,0.05,15347,0.8612257111344389,11.898365811590706
0.01,0.1,0.01,0.05,0.1,0.1,15030,0.8090503552695972,14.77887641578627
0.01,0.1,0.01,0.05,0.1,0.15,14854,0.8312155206527118,14.271378403900858
0.01,0.1,0.01,0.05,0.1,0.2,14651,0.8157143567279758,18.02816847699659
0.01,0.1,0.01,0.1,0.1,0.01,15441,0.7837978936264659,18.51668314283489
0.01,0.1,0.01,0.1,0.1,0.05,15255,0.8518129971772378,13.72140274284913
0.01,0.1,0.01,0.1,0.1,0.1,14948,0.7961994708173921,16.89433683108142
0.01,0.1,0.01,0.1,0.1,0.15,14775,0.8221379031500645,15.441074592889525
0.01,0.1,0.01,0.1,0.1,0.2,14573,0.8264343638868904,14.332672922496632
0.01,0.1,0.01,0.15,0.1,0.01,15347,0.8140466434716711,17.144666527328344
0.01,0.1,0.01,0.15,0.1,0.05,15164,0.828469790154043,14.463168582714255
0.01,0.1,0.01,0.15,0.1,0.1,14861,0.8256340129369415,16.28859276289534
0.01,0.1,0.01,0.15,0.1,0.15,14693,0.8404060308457432,13.703699586380651
0.01,0.1,0.01,0.15,0.1,0.2,14491,0.8401025309158419,13.752026293354781
0.01,0.1,0.01,0.2,0.1,0.01,15238,0.8495021680750372,12.448486398539432
0.01,0.1,0.01,0.2,0.1,0.05,15055,0.8147669126609081,14.991479271863135
0.01,0.1,0.01,0.2,0.1,0.1,14754,0.8272988594099531,15.06829075941665
0.01,0.1,0.01,0.2,0.1,0.15,14594,0.8393253821189925,13.8405067609378
0.01,0.1,0.01,0.2,0.1,0.2,14397,0.8721256618880711,12.346201927770855
0.01,0.15,0.01,0.01,0.1,0.01,15473,0.8056437039701969,10.789870570900147
0.01,0.15,0.01,0.01,0.1,0.05,15266,0.8120216793434727,10.301250765943715
0.01,0.15,0.01,0.01,0.1,0.1,14944,0.807301606669114,10.14408071561563
0.01,0.15,0.01,0.01,0.1,0.15,14736,0.815177517804305,9.851567880483532
0.01,0.15,0.01,0.01,0.1,0.2,14528,0.8256060648818724,9.215953984755053
0.01,0.15,0.01,0.05,0.1,0.01,15243,0.825343780580576,9.759056462327976
0.01,0.15,0.01,0.05,0.1,0.05,15058,0.8257263089227657,8.841003800402211
0.01,0.15,0.01,0.05,0.1,0.1,14750,0.7825496526307779,11.447978365297569
0.01,0.15,0.01,0.05,0.1,0.15,14556,0.8343751337074211,8.772398107461774
0.01,0.15,0.01,0.05,0.1,0.2,14350,0.8178182204237368,9.497561209042628
0.01,0.15,0.01,0.1,0.1,0.01,15144,0.8221802277573222,9.737918999229441
0.01,0.15,0.01,0.1,0.1,0.05,14957,0.7964231732546431,10.252074294631244
0.01,0.15,0.01,0.1,0.1,0.1,14670,0.8486642726813682,7.758329539705402
0.01,0.15,0.01,0.1,0.1,0.15,14477,0.796029427402209,10.725707354205097
0.01,0.15,0.01,0.1,0.1,0.2,14266,0.8080350466842088,10.061496887417828
0.01,0.15,0.01,0.15,0.1,0.01,15050,0.8302270929817295,9.254988512526342
0.01,0.15,0.01,0.15,0.1,0.05,14867,0.8248195302979842,9.354480075604013
0.01,0.15,0.01,0.15,0.1,0.1,14566,0.8163119474819993,10.025562614073026
0.01,0.15,0.01,0.15,0.1,0.15,14396,0.8271293166235499,9.670067076396883
0.01,0.15,0.01,0.15,0.1,0.2,14190,0.8073872849513675,10.075914090046918
0.01,0.15,0.01,0.2,0.1,0.01,14945,0.813216323862255,10.831270415143564
0.01,0.15,0.01,0.2,0.1,0.05,14763,0.8293987557295156,8.810363095507237
0.01,0.15,0.01,0.2,0.1,0.1,14469,0.8285832354933496,9.847525555109671
0.01,0.15,0.01,0.2,0.1,0.15,14301,0.8262926028196467,9.311199741396104
0.01,0.15,0.01,0.2,0.1,0.2,14098,0.8250632819879375,10.11730344792166
0.01,0.2,0.01,0.01,0.1,0.01,15026,0.8132839618010972,5.468270839109421
0.01,0.2,0.01,0.01,0.1,0.05,14806,0.858547598314038,4.196214613775121
0.01,0.2,0.01,0.01,0.1,0.1,14515,0.8272691033722018,5.142994925029447
0.01,0.2,0.01,0.01,0.1,0.15,14287,0.7984581959293446,6.239738154026187
0.01,0.2,0.01,0.01,0.1,0.2,14089,0.8146513852258316,5.905109997865853
0.01,0.2,0.01,0.05,0.1,0.01,14796,0.8347351153034229,5.153987063432
0.01,0.2,0.01,0.05,0.1,0.05,14611,0.8271848859273556,5.168690466249193
0.01,0.2,0.01,0.05,0.1,0.1,14315,0.8225557049939721,5.486159898215315
0.01,0.2,0.01,0.05,0.1,0.15,14109,0.8288838829530987,5.35808042414982
0.01,0.2,0.01,0.05,0.1,0.2,13914,0.8305200045888782,5.204960482867091
0.01,0.2,0.01,0.1,0.1,0.01,14700,0.8290729415709684,4.969744085208842
0.01,0.2,0.01,0.1,0.1,0.05,14521,0.8402360294228997,4.57935060628662
0.01,0.2,0.01,0.1,0.1,0.1,14229,0.8374690032608708,4.934129555877219
0.01,0.2,0.01,0.1,0.1,0.15,14029,0.8051636276146127,5.943945976192782
0.01,0.2,0.01,0.1,0.1,0.2,13826,0.815703251256257,5.78723667312543
0.01,0.2,0.01,0.15,0.1,0.01,14614,0.8382376206780131,4.766431221876721
0.01,0.2,0.01,0.15,0.1,0.05,14429,0.8282919595877632,5.359465616570883
0.01,0.2,0.01,0.15,0.1,0.1,14147,0.8271853758837091,5.189457718735544
0.01,0.2,0.01,0.15,0.1,0.15,13958,0.8154633579517486,5.689498134623961
0.01,0.2,0.01,0.15,0.1,0.2,13758,0.8471777836848864,5.034583898430325
0.01,0.2,0.01,0.2,0.1,0.01,14508,0.8308072753728919,5.430041087039606
0.01,0.2,0.01,0.2,0.1,0.05,14324,0.847877028499195,4.623025105377033
0.01,0.2,0.01,0.2,0.1,0.1,14047,0.8545767237347597,4.612954691796314
0.01,0.2,0.01,0.2,0.1,0.15,13861,0.8146889480655697,5.7840629971617945
0.01,0.2,0.01,0.2,0.1,0.2,13651,0.8382082099709012,5.28558743285571
0.01,0.01,0.01,0.01,0.15,0.01,16273,0.7550049510085438,89.09029046350993
0.01,0.01,0.01,0.01,0.15,0.05,16055,0.7324197542125039,78.83395605200165
0.01,0.01,0.01,0.01,0.15,0.1,15707,0.7615521936597011,78.68451663843327
0.01,0.01,0.01,0.01,0.15,0.15,15508,0.6650334758180925,125.28304891298934
0.01,0.01,0.01,0.01,0.15,0.2,15285,0.6972937425084268,85.53577253881603
0.01,0.01,0.01,0.05,0.15,0.01,16008,0.699172122382363,82.25415014239725
0.01,0.01,0.01,0.05,0.15,0.05,15815,0.7011156008259678,92.11417549202429
0.01,0.01,0.01,0.05,0.15,0.1,15486,0.8139268741809341,48.60542580319554
0.01,0.01,0.01,0.05,0.15,0.15,15277,0.7203498967568742,86.76771131505006
0.01,0.01,0.01,0.05,0.15,0.2,15094,0.732071334761307,81.71960088113659
0.01,0.01,0.01,0.1,0.15,0.01,15905,0.6799927804132953,101.19638305369027
0.01,0.01,0.01,0.1,0.15,0.05,15713,0.7450792650361779,88.05781271331584
0.01,0.01,0.01,0.1,0.15,0.1,15402,0.8247125093804561,44.62756471650349
0.01,0.01,0.01,0.1,0.15,0.15,15195,0.7036265068909036,106.10345458537856
0.01,0.01,0.01,0.1,0.15,0.2,15013,0.6870917405108569,97.25534444449654
0.01,0.01,0.01,0.15,0.15,0.01,15811,0.7458835374266521,82.96035121430592
0.01,0.01,0.01,0.15,0.15,0.05,15622,0.7070597395609631,104.1314050190688
0.01,0.01,0.01,0.15,0.15,0.1,15310,0.7331429722434877,93.10894365736821
0.01,0.01,0.01,0.15,0.15,0.15,15106,0.6255358260851196,131.5223899751486
0.01,0.01,0.01,0.15,0.15,0.2,14938,0.712915220571058,95.23442320037142
0.01,0.01,0.01,0.2,0.15,0.01,15702,0.7322810402920872,87.01767323498512
0.01,0.01,0.01,0.2,0.15,0.05,15514,0.7524213121401556,79.81581086085818
0.01,0.01,0.01,0.2,0.15,0.1,15184,0.7293778064111527,72.43517918888064
0.01,0.01,0.01,0.2,0.15,0.15,15008,0.7647620167168349,76.91170680349784
0.01,0.01,0.01,0.2,0.15,0.2,14843,0.6837476723087514,113.19472621968613
0.01,0.05,0.01,0.01,0.15,0.01,16189,0.8644927795202465,27.10304477640607
0.01,0.05,0.01,0.01,0.15,0.05,15971,0.8425067269817593,29.359962270858016
0.01,0.05,0.01,0.01,0.15,0.1,15623,0.8688035593376744,26.614686099149502
0.01,0.05,0.01,0.01,0.15,0.15,15425,0.8670235720748656,25.973888630595695
0.01,0.05,0.01,0.01,0.15,0.2,15202,0.8383270221897597,32.91274718311884
0.01,0.05,0.01,0.05,0.15,0.01,15928,0.8443510300060684,28.767832391334323
0.01,0.05,0.01,0.05,0.15,0.05,15735,0.8671547384118553,28.84296722512892
0.01,0.05,0.01,0.05,0.15,0.1,15406,0.8369855101857346,29.672443919924497
0.01,0.05,0.01,0.05,0.15,0.15,15212,0.8398409518111827,29.247778467063934
0.01,0.05,0.01,0.05,0.15,0.2,15017,0.8714554087061255,24.79222815528321
0.01,0.05,0.01,0.1,0.15,0.01,15825,0.8199607807185764,35.48296972493378
0.01,0.05,0.01,0.1,0.15,0.05,15633,0.8618985266968221,26.317040068180358
0.01,0.05,0.01,0.1,0.15,0.1,15322,0.8543011576004457,26.604762546096506
0.01,0.05,0.01,0.1,0.15,0.15,15116,0.8429193768558992,26.63387336791097
0.01,0.05,0.01,0.1,0.15,0.2,14934,0.8076550016549012,35.24838546225536
0.01,0.05,0.01,0.15,0.15,0.01,15734,0.8445241951371738,30.178047946971013
0.01,0.05,0.01,0.15,0.15,0.05,15545,0.8547692864757801,28.1801817205424
0.01,0.05,0.01,0.15,0.15,0.1,15235,0.8223164709032378,33.65392607871899
0.01,0.05,0.01,0.15,0.15,0.15,15039,0.8315242904742088,29.67784593163313
0.01,0.05,0.01,0.15,0.15,0.2,14862,0.8206295470072935,35.90566711271786
0.01,0.05,0.01,0.2,0.15,0.01,15622,0.8704256842215053,24.510918630619653
0.01,0.05,0.01,0.2,0.15,0.05,15434,0.8445708367506772,33.67727709514081
0.01,0.05,0.01,0.2,0.15,0.1,15104,0.861083585018962,25.931180660766938
0.01,0.05,0.01,0.2,0.15,0.15,14929,0.8474219679624218,29.985346574735658
0.01,0.05,0.01,0.2,0.15,0.2,14764,0.8536064948440973,31.552763854810948
0.01,0.1,0.01,0.01,0.15,0.01,15779,0.8026548154293086,17.555465509121852
0.01,0.1,0.01,0.01,0.15,0.05,15565,0.8307717735925725,15.975891767072316
0.01,0.1,0.01,0.01,0.15,0.1,15220,0.8389336107267429,14.70659287427443
0.01,0.1,0.01,0.01,0.15,0.15,15016,0.823454702099856,15.850552193258455
0.01,0.1,0.01,0.01,0.15,0.2,14793,0.8497363144369492,12.548321085884602
0.01,0.1,0.01,0.05,0.15,0.01,15540,0.8205108136563881,16.39823676985461
0.01,0.1,0.01,0.05,0.15,0.05,15347,0.8612257111344389,11.898365811590706
0.01,0.1,0.01,0.05,0.15,0.1,15028,0.8325174859213351,14.15988213318364
0.01,0.1,0.01,0.05,0.15,0.15,14845,0.8090443837924569,16.28143009074732
0.01,0.1,0.01,0.05,0.15,0.2,14629,0.8297094747503059,16.453990531497002
0.01,0.1,0.01,0.1,0.15,0.01,15441,0.7837978936264659,18.51668314283489
0.01,0.1,0.01,0.1,0.15,0.05,15254,0.8438344220160853,14.742386709978508
0.01,0.1,0.01,0.1,0.15,0.1,14948,0.7961994708173921,16.89433683108142
0.01,0.1,0.01,0.1,0.15,0.15,14766,0.8390911182831226,14.67431601529071
0.01,0.1,0.01,0.1,0.15,0.2,14551,0.862049475891396,12.01539338178291
0.01,0.1,0.01,0.15,0.15,0.01,15347,0.8140466434716711,17.144666527328344
0.01,0.1,0.01,0.15,0.15,0.05,15163,0.8154665510115718,15.247879717631852
0.01,0.1,0.01,0.15,0.15,0.1,14855,0.8550817602837291,13.376198869398776
0.01,0.1,0.01,0.15,0.15,0.15,14665,0.8120680739532101,16.277077679322787
0.01,0.1,0.01,0.15,0.15,0.2,14474,0.8144901453098347,16.819346246697418
0.01,0.1,0.01,0.2,0.15,0.01,15238,0.8495021680750372,12.448486398539432
0.01,0.1,0.01,0.2,0.15,0.05,15050,0.8294451303084379,13.208294879447223
0.01,0.1,0.01,0.2,0.15,0.1,14749,0.8033238068052546,17.123128388253217
0.01,0.1,0.01,0.2,0.15,0.15,14566,0.8554142150961586,13.876798069346178
0.01,0.1,0.01,0.2,0.15,0.2,14380,0.843647336275031,15.328878503200144
0.01,0.15,0.01,0.01,0.15,0.01,15473,0.8056437039701969,10.789870570900147
0.01,0.15,0.01,0.01,0.15,0.05,15257,0.8141643037781303,10.211865909699153
0.01,0.15,0.01,0.01,0.15,0.1,14944,0.807301606669114,10.14408071561563
0.01,0.15,0.01,0.01,0.15,0.15,14710,0.8165144684167693,9.61187117391068
0.01,0.15,0.01,0.01,0.15,0.2,14513,0.8377056574571236,9.16240876485831
0.01,0.15,0.01,0.05,0.15,0.01,15243,0.825343780580576,9.759056462327976
0.01,0.15,0.01,0.05,0.15,0.05,15055,0.8129191863039804,9.716389229468714
0.01,0.15,0.01,0.05,0.15,0.1,14732,0.825865961434998,8.679591107154732
0.01,0.15,0.01,0.05,0.15,0.15,14550,0.8326491293927429,8.760359596536109
0.01,0.15,0.01,0.05,0.15,0.2,14333,0.8313963052573217,9.130087874211325
0.01,0.15,0.01,0.1,0.15,0.01,15144,0.8221802277573222,9.737918999229441
0.01,0.15,0.01,0.1,0.15,0.05,14957,0.7964231732546431,10.252074294631244
0.01,0.15,0.01,0.1,0.15,0.1,14652,0.8345475488046561,8.683250208457055
0.01,0.15,0.01,0.1,0.15,0.15,14475,0.7956840035795971,10.655559210805748
0.01,0.15,0.01,0.1,0.15,0.2,14255,0.824606146057384,9.875480634891424
0.01,0.15,0.01,0.15,0.15,0.01,15050,0.8302270929817295,9.254988512526342
0.01,0.15,0.01,0.15,0.15,0.05,14867,0.8248195302979842,9.354480075604013
0.01,0.15,0.01,0.15,0.15,0.1,14566,0.8163119474819993,10.025562614073026
0.01,0.15,0.01,0.15,0.15,0.15,14389,0.826106366006417,9.15391911625339
0.01,0.15,0.01,0.15,0.15,0.2,14181,0.8412681170606712,8.351425876360139
0.01,0.15,0.01,0.2,0.15,0.01,14945,0.813216323862255,10.831270415143564
0.01,0.15,0.01,0.2,0.15,0.05,14762,0.8436340601071036,8.042247378169316
0.01,0.15,0.01,0.2,0.15,0.1,14469,0.8285832354933496,9.847525555109671
0.01,0.15,0.01,0.2,0.15,0.15,14294,0.8184481830211687,9.53170835653111
0.01,0.15,0.01,0.2,0.15,0.2,14089,0.8359857685478054,8.760504990744769
0.01,0.2,0.01,0.01,0.15,0.01,15026,0.8132839618010972,5.468270839109421
0.01,0.2,0.01,0.01,0.15,0.05,14806,0.858547598314038,4.196214613775121
0.01,0.2,0.01,0.01,0.15,0.1,14515,0.8272691033722018,5.142994925029447
0.01,0.2,0.01,0.01,0.15,0.15,14263,0.8260331608089269,5.319173147450077
0.01,0.2,0.01,0.01,0.15,0.2,14078,0.8237935321587945,5.461259252427544
0.01,0.2,0.01,0.05,0.15,0.01,14795,0.8287308211615864,5.500142242608721
0.01,0.2,0.01,0.05,0.15,0.05,14611,0.8271848859273556,5.168690466249193
0.01,0.2,0.01,0.05,0.15,0.1,14309,0.8273434388807989,5.43547588152972
0.01,0.2,0.01,0.05,0.15,0.15,14100,0.8331642252394413,4.907670557484218
0.01,0.2,0.01,0.05,0.15,0.2,13890,0.8418988309222561,4.869285394486371
0.01,0.2,0.01,0.1,0.15,0.01,14699,0.8265675576636592,4.918922272679411
0.01,0.2,0.01,0.1,0.15,0.05,14521,0.8402360294228997,4.57935060628662
0.01,0.2,0.01,0.1,0.15,0.1,14223,0.8379218568815294,4.859842480451965
0.01,0.2,0.01,0.1,0.15,0.15,14006,0.8174908308892525,5.627119186584127
0.01,0.2,0.01,0.1,0.15,0.2,13807,0.8110752910160157,5.903824474750309
0.01,0.2,0.01,0.15,0.15,0.01,14613,0.8283677921710527,5.1762441520942755
0.01,0.2,0.01,0.15,0.15,0.05,14429,0.8282919595877632,5.359465616570883
0.01,0.2,0.01,0.15,0.15,0.1,14128,0.8343318372947128,4.952314305422185
0.01,0.2,0.01,0.15,0.15,0.15,13935,0.8398582909677909,4.905433469331981
0.01,0.2,0.01,0.15,0.15,0.2,13741,0.8347248526961857,4.964218842570925
0.01,0.2,0.01,0.2,0.15,0.01,14508,0.8308072753728919,5.430041087039606
0.01,0.2,0.01,0.2,0.15,0.05,14324,0.847877028499195,4.623025105377033
0.01,0.2,0.01,0.2,0.15,0.1,14029,0.8447569102301071,4.764230113284114
0.01,0.2,0.01,0.2,0.15,0.15,13838,0.8454107873793828,4.700545565574487
0.01,0.2,0.01,0.2,0.15,0.2,13647,0.8104784510380038,6.075344961511832
0.01,0.01,0.01,0.01,0.2,0.01,16273,0.7550049510085438,89.09029046350993
0.01,0.01,0.01,0.01,0.2,0.05,16049,0.7558354077078631,69.30160850903519
0.01,0.01,0.01,0.01,0.2,0.1,15687,0.7090772033907002,101.8235580241079
0.01,0.01,0.01,0.01,0.2,0.15,15480,0.6696236655444415,109.31246054206383
0.01,0.01,0.01,0.01,0.2,0.2,15280,0.7432212173910976,66.35907254002468
0.01,0.01,0.01,0.05,0.2,0.01,16008,0.699172122382363,82.25415014239725
0.01,0.01,0.01,0.05,0.2,0.05,15814,0.7416589785725863,80.44015641337397
0.01,0.01,0.01,0.05,0.2,0.1,15479,0.6814625288156893,99.93985401685805
0.01,0.01,0.01,0.05,0.2,0.15,15246,0.7684716394176871,65.26654719620468
0.01,0.01,0.01,0.05,0.2,0.2,15064,0.6842436836065664,96.43904009383967
0.01,0.01,0.01,0.1,0.2,0.01,15905,0.6799927804132953,101.19638305369027
0.01,0.01,0.01,0.1,0.2,0.05,15713,0.7450792650361779,88.05781271331584
0.01,0.01,0.01,0.1,0.2,0.1,15395,0.7483762927880115,68.78890104775205
0.01,0.01,0.01,0.1,0.2,0.15,15164,0.711315037015565,94.59328327837518
0.01,0.01,0.01,0.1,0.2,0.2,14976,0.6882137071699375,119.28284486510353
0.01,0.01,0.01,0.15,0.2,0.01,15811,0.7458835374266521,82.96035121430592
0.01,0.01,0.01,0.15,0.2,0.05,15622,0.7070597395609631,104.1314050190688
0.01,0.01,0.01,0.15,0.2,0.1,15284,0.7187180411397144,92.23653215786477
0.01,0.01,0.01,0.15,0.2,0.15,15074,0.7280932412156218,87.81856353338573
0.01,0.01,0.01,0.15,0.2,0.2,14901,0.7823245778021304,60.84310611982704
0.01,0.01,0.01,0.2,0.2,0.01,15702,0.7322810402920872,87.01767323498512
0.01,0.01,0.01,0.2,0.2,0.05,15514,0.7524213121401556,79.81581086085818
0.01,0.01,0.01,0.2,0.2,0.1,15184,0.7293778064111527,72.43517918888064
0.01,0.01,0.01,0.2,0.2,0.15,14976,0.6739620705843329,107.23197601069036
0.01,0.01,0.01,0.2,0.2,0.2,14771,0.7230316571804718,90.15418110380317
0.01,0.05,0.01,0.01,0.2,0.01,16189,0.8644927795202465,27.10304477640607
0.01,0.05,0.01,0.01,0.2,0.05,15971,0.8425067269817593,29.359962270858016
0.01,0.05,0.01,0.01,0.2,0.1,15603,0.8603584134143485,30.014990306488535
0.01,0.05,0.01,0.01,0.2,0.15,15397,0.8771653148477571,22.7010433869986
0.01,0.05,0.01,0.01,0.2,0.2,15199,0.832938892647022,30.592508201108114
0.01,0.05,0.01,0.05,0.2,0.01,15928,0.8443510300060684,28.767832391334323
0.01,0.05,0.01,0.05,0.2,0.05,15734,0.8723738395004101,26.977063460107395
0.01,0.05,0.01,0.05,0.2,0.1,15399,0.863616726114543,27.07716156095599
0.01,0.05,0.01,0.05,0.2,0.15,15198,0.8346013816480349,32.29401949476448
0.01,0.05,0.01,0.05,0.2,0.2,14985,0.840606099671984,30.617055118182954
0.01,0.05,0.01,0.1,0.2,0.01,15825,0.8199607807185764,35.48296972493378
0.01,0.05,0.01,0.1,0.2,0.05,15633,0.8618985266968221,26.317040068180358
0.01,0.05,0.01,0.1,0.2,0.1,15315,0.8496697439058232,27.292736779732248
0.01,0.05,0.01,0.1,0.2,0.15,15082,0.8302723061795447,31.069772345633947
0.01,0.05,0.01,0.1,0.2,0.2,14905,0.8258163557294338,35.617506892757696
0.01,0.05,0.01,0.15,0.2,0.01,15734,0.8445241951371738,30.178047946971013
0.01,0.05,0.01,0.15,0.2,0.05,15545,0.8547692864757801,28.1801817205424
0.01,0.05,0.01,0.15,0.2,0.1,15207,0.8646495554201983,26.063118001347927
0.01,0.05,0.01,0.15,0.2,0.15,15005,0.8251906300107626,32.13011109129797
0.01,0.05,0.01,0.15,0.2,0.2,14825,0.8226846395663301,38.838840999525964
0.01,0.05,0.01,0.2,0.2,0.01,15622,0.8704256842215053,24.510918630619653
0.01,0.05,0.01,0.2,0.2,0.05,15434,0.8445708367506772,33.67727709514081
0.01,0.05,0.01,0.2,0.2,0.1,15104,0.861083585018962,25.931180660766938
0.01,0.05,0.01,0.2,0.2,0.15,14897,0.8489657049610992,30.667875725348942
0.01,0.05,0.01,0.2,0.2,0.2,14729,0.8749594113973179,26.78348695831769
0.01,0.1,0.01,0.01,0.2,0.01,15779,0.8026548154293086,17.555465509121852
0.01,0.1,0.01,0.01,0.2,0.05,15565,0.8307717735925725,15.975891767072316
0.01,0.1,0.01,0.01,0.2,0.1,15213,0.8468360763027529,14.647148550054553
0.01,0.1,0.01,0.01,0.2,0.15,14988,0.8254555668016951,15.631161352667847
0.01,0.1,0.01,0.01,0.2,0.2,14790,0.8377159057251203,13.712967076662729
0.01,0.1,0.01,0.05,0.2,0.01,15540,0.8205108136563881,16.39823676985461
0.01,0.1,0.01,0.05,0.2,0.05,15347,0.8612257111344389,11.898365811590706
0.01,0.1,0.01,0.05,0.2,0.1,15028,0.8325174859213351,14.15988213318364
0.01,0.1,0.01,0.05,0.2,0.15,14813,0.8177662009628903,16.554836778266612
0.01,0.1,0.01,0.05,0.2,0.2,14597,0.7926872003351768,18.640344425530408
0.01,0.1,0.01,0.1,0.2,0.01,15441,0.7837978936264659,18.51668314283489
0.01,0.1,0.01,0.1,0.2,0.05,15254,0.8438344220160853,14.742386709978508
0.01,0.1,0.01,0.1,0.2,0.1,14946,0.834224236929446,14.197258722469172
0.01,0.1,0.01,0.1,0.2,0.15,14734,0.8467839453099224,13.729357609718557
0.01,0.1,0.01,0.1,0.2,0.2,14520,0.8426515410761655,14.761108531117097
0.01,0.1,0.01,0.15,0.2,0.01,15347,0.8140466434716711,17.144666527328344
0.01,0.1,0.01,0.15,0.2,0.05,15163,0.8154665510115718,15.247879717631852
0.01,0.1,0.01,0.15,0.2,0.1,14848,0.8535854030686311,12.480726325500049
0.01,0.1,0.01,0.15,0.2,0.15,14651,0.836647573776428,13.883824396026089
0.01,0.1,0.01,0.15,0.2,0.2,14445,0.8365277353990308,14.747162975563267
0.01,0.1,0.01,0.2,0.2,0.01,15238,0.8495021680750372,12.448486398539432
0.01,0.1,0.01,0.2,0.2,0.05,15050,0.8294451303084379,13.208294879447223
0.01,0.1,0.01,0.2,0.2,0.1,14745,0.8192262107454092,14.808653766414814
0.01,0.1,0.01,0.2,0.2,0.15,14547,0.819996915932303,16.937314375320835
0.01,0.1,0.01,0.2,0.2,0.2,14353,0.8340003711095748,14.645137313324675
0.01,0.15,0.01,0.01,0.2,0.01,15473,0.8056437039701969,10.789870570900147
0.01,0.15,0.01,0.01,0.2,0.05,15257,0.8141643037781303,10.211865909699153
0.01,0.15,0.01,0.01,0.2,0.1,14919,0.8231576815122695,10.003801682534746
0.01,0.15,0.01,0.01,0.2,0.15,14680,0.8257718074080292,9.515170344538937
0.01,0.15,0.01,0.01,0.2,0.2,14487,0.8221478312495747,9.880418963480096
0.01,0.15,0.01,0.05,0.2,0.01,15242,0.8286206470954804,9.01803116259985
0.01,0.15,0.01,0.05,0.2,0.05,15053,0.8106471076707474,9.359492344595322
0.01,0.15,0.01,0.05,0.2,0.1,14730,0.8244167278993022,8.795430113395938
0.01,0.15,0.01,0.05,0.2,0.15,14517,0.8512541319150064,7.845301567579866
0.01,0.15,0.01,0.05,0.2,0.2,14301,0.818871536993885,9.74120528716026
0.01,0.15,0.01,0.1,0.2,0.01,15144,0.8221802277573222,9.737918999229441
0.01,0.15,0.01,0.1,0.2,0.05,14957,0.7964231732546431,10.252074294631244
0.01,0.15,0.01,0.1,0.2,0.1,14650,0.8312045837501087,8.62398987354317
0.01,0.15,0.01,0.1,0.2,0.15,14438,0.8139099560816443,9.903919543599493
0.01,0.15,0.01,0.1,0.2,0.2,14224,0.8338012516333573,9.202807169847562
0.01,0.15,0.01,0.15,0.2,0.01,15050,0.8302270929817295,9.254988512526342
0.01,0.15,0.01,0.15,0.2,0.05,14867,0.8248195302979842,9.354480075604013
0.01,0.15,0.01,0.15,0.2,0.1,14564,0.8225732771697258,9.874487966219542
0.01,0.15,0.01,0.15,0.2,0.15,14356,0.8350389056454728,9.458286319688733
0.01,0.15,0.01,0.15,0.2,0.2,14150,0.8300649481299013,9.409611335884927
0.01,0.15,0.01,0.2,0.2,0.01,14945,0.813216323862255,10.831270415143564
0.01,0.15,0.01,0.2,0.2,0.05,14762,0.8436340601071036,8.042247378169316
0.01,0.15,0.01,0.2,0.2,0.1,14465,0.8227694749733331,9.713168378676395
0.01,0.15,0.01,0.2,0.2,0.15,14261,0.8207833110566167,9.90727604064769
0.01,0.15,0.01,0.2,0.2,0.2,14060,0.8328529226905961,8.941584737939367
0.01,0.2,0.01,0.01,0.2,0.01,15026,0.8132839618010972,5.468270839109421
0.01,0.2,0.01,0.01,0.2,0.05,14806,0.858547598314038,4.196214613775121
0.01,0.2,0.01,0.01,0.2,0.1,14499,0.8416969973025439,5.055776123506012
0.01,0.2,0.01,0.01,0.2,0.15,14254,0.8485792900217084,4.67252873076686
0.01,0.2,0.01,0.01,0.2,0.2,14041,0.8044135232819711,5.958497916479474
0.01,0.2,0.01,0.05,0.2,0.01,14795,0.8287308211615864,5.500142242608721
0.01,0.2,0.01,0.05,0.2,0.05,14608,0.830058464090798,5.065370290674439
0.01,0.2,0.01,0.05,0.2,0.1,14303,0.8522723924580979,4.621089211388725
0.01,0.2,0.01,0.05,0.2,0.15,14067,0.8184439896452269,5.729994520843841
0.01,0.2,0.01,0.05,0.2,0.2,13883,0.8180029031123028,5.873694109540141
0.01,0.2,0.01,0.1,0.2,0.01,14699,0.8265675576636592,4.918922272679411
0.01,0.2,0.01,0.1,0.2,0.05,14518,0.8516679812483662,4.284302847212184
0.01,0.2,0.01,0.1,0.2,0.1,14204,0.8315124717404827,4.881586519547482
0.01,0.2,0.01,0.1,0.2,0.15,13989,0.8064102834307016,6.11271348414075
0.01,0.2,0.01,0.1,0.2,0.2,13778,0.8176545332061378,5.690218939072099
0.01,0.2,0.01,0.15,0.2,0.01,14613,0.8283677921710527,5.1762441520942755
0.01,0.2,0.01,0.15,0.2,0.05,14429,0.8282919595877632,5.359465616570883
0.01,0.2,0.01,0.15,0.2,0.1,14128,0.8343318372947128,4.952314305422185
0.01,0.2,0.01,0.15,0.2,0.15,13918,0.8259514410197328,5.335967674316932
0.01,0.2,0.01,0.15,0.2,0.2,13704,0.8147315405535183,5.712762805418421
0.01,0.2,0.01,0.2,0.2,0.01,14508,0.8308072753728919,5.430041087039606
0.01,0.2,0.01,0.2,0.2,0.05,14324,0.847877028499195,4.623025105377033
